mz,rt,Exp1F_CRR_1_POS,Exp1F_CRR_10_POS,Exp1F_CRR_2_POS,Exp1F_CRR_3_POS,Exp1F_CRR_4_POS,Exp1F_CRR_5_POS,Exp1F_CRR_6_POS,Exp1F_CRR_7_POS,Exp1F_CRR_8_POS,Exp1F_CRR_9_POS,Exp1F_HCC_1_POS,Exp1F_HCC_10_POS,Exp1F_HCC_2_POS,Exp1F_HCC_3_POS,Exp1F_HCC_4_POS,Exp1F_HCC_5_POS,Exp1F_HCC_6_POS,Exp1F_HCC_7_POS,Exp1F_HCC_8_POS,Exp1F_HCC_9_POS,isotopes,adduct
#,#,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,#,#
711.4944063,488.8762845,1173.759828,1029.484388,1034.87267,277.4712256,1015.064618,889.1162585,837.7643444,896.6646133,1065.095525,1396.18536,529.7737723,572.8756716,718.1403213,1024.42621,882.7619279,569.4649468,526.2232529,673.9381632,807.5081745,898.2815086,[124][M]+,
712.2400023,615.2240277,121.4905051,69.71399106,145.2185845,61.7988591,145.0103101,112.2691248,128.6783278,82.37038459,143.9006169,82.21305418,121.6402875,89.23961901,95.63397874,140.2846751,79.96787433,120.5683144,109.9601972,124.2185227,126.8731005,71.70335315,,
712.4980917,489.0477368,617.4990375,489.2548411,517.4147957,158.0298451,530.435849,463.7766632,370.0095255,423.5834268,516.5808028,664.0955955,234.5851829,257.82017,362.4379052,468.0224362,472.5769612,267.2026604,241.0765607,283.7941873,364.0684289,423.9955105,[124][M+1]+,
712.7028497,25.74552198,91.56861899,91.25743207,73.28099034,77.05434242,79.01382664,36.63516454,50.19724456,74.47793848,93.47872131,84.03682584,94.53614025,99.0541094,69.32655493,77.36874603,100.5088277,86.40985372,89.51315293,104.0024618,106.2587785,95.46181312,,
713.2416898,614.7913741,89.04836589,56.66063367,106.4286858,45.26019256,111.6101778,93.22183686,97.71019114,71.63880068,109.9849398,78.53910019,102.8397312,72.374737,72.78135631,114.4048146,79.49577903,86.16548738,97.73767073,105.7849187,94.35066765,62.77263989,,[M+H]+ 712.234
714.3975872,429.6481908,507.1603391,850.32655,599.0237927,111.3527552,856.4650316,738.1052789,379.6931942,540.7493187,188.683104,654.8441787,179.8800291,373.9718662,397.2643187,443.5207507,832.797082,386.9162403,103.3749116,278.7344918,274.9579113,631.7776115,[125][M]+,
714.6865579,26.15966047,84.12401649,79.55068829,72.9613777,89.2491354,70.31538006,31.43053021,54.10187693,88.28668801,67.36179508,76.62615747,85.55180177,71.65282767,86.64769163,80.02665732,65.60201444,109.8949453,88.60795354,75.26824077,100.5516988,75.38247435,,
715.4065716,429.7202035,236.4235607,370.1992723,303.6982683,75.98252896,425.1747268,349.1557009,195.7712204,253.6737762,115.8419638,389.0938113,95.84480288,167.6393175,167.1559858,195.3280036,416.375408,201.3955835,95.97758579,156.3527742,137.0141593,292.562754,[125][M+1]+,
715.5489724,677.6361238,182.7125464,359.300146,257.8481022,559.3163768,431.6422312,268.3623672,730.9411494,220.9799885,221.7187099,338.8907192,55.85641876,216.554747,533.6666922,42.75077428,69.61235941,37.43120718,280.6658973,55.21754542,370.3595385,42.38960514,,[M+Na+NaCOOH]+ 624.571
716.6901981,26.47532715,52.86186174,46.98478757,51.01821633,41.51080869,55.17405062,32.99541413,61.07555838,39.93969892,79.65626146,81.50008183,61.82943566,68.23653629,66.52675488,86.87953303,55.21953997,60.30270033,54.15003787,49.33304541,70.93610389,49.84509012,,
717.5897202,453.795202,506.3361456,486.6972327,551.2666273,411.2119579,501.5393622,253.5073998,405.6525255,469.7981015,331.9447144,632.1495436,313.9684174,343.9297147,432.7103148,459.2102161,660.7393302,598.8061931,264.0047066,471.468333,478.1400646,510.5986513,,[M+K]+ 678.632 [M+Na]+ 694.607 [M+H]+ 716.586
718.5768805,589.6201045,483.4571275,759.2733742,859.7400363,269.2910001,611.3550526,954.4905087,1516.101508,288.3482563,760.8408891,559.1280966,150.1475854,551.8162741,715.8478756,545.5364801,653.9485369,333.359629,454.5863133,362.1362973,454.2450643,1189.618361,,
719.4713436,510.8476375,605.3190897,707.9389982,564.6099401,402.5733206,662.8703909,717.8948408,571.291045,437.2133254,646.462546,868.7573033,1429.455419,514.6205611,635.9879164,1526.089109,460.2388607,1497.210064,537.8831082,1183.326928,538.9828164,1460.164778,[126][M]+,[M+K]+ 680.509
719.5828034,589.4246707,191.1465474,327.8739214,335.4093031,122.1578261,205.5222011,340.2697107,647.9072155,123.0130934,311.2789121,191.4414672,72.55928739,185.9593065,264.1229181,215.9529863,241.5672736,119.539113,207.1851521,150.1520329,166.6903278,521.8677059,,
720.4630824,510.8987733,288.4214777,315.6026463,271.2988191,197.6323192,298.5507137,308.5495783,262.8469778,214.9999148,325.3153645,362.0570436,882.0178046,222.2881212,309.8094199,806.9967424,223.9390556,842.1155234,109.5130289,462.0499617,252.0244,698.5116591,[126][M+1]+,
720.5619029,584.9822525,200.8027451,167.6912617,512.8223524,273.6268276,178.6319406,402.7042919,310.8158361,290.509599,385.0762279,360.9633543,201.2557937,539.3904674,670.3214938,249.2383092,960.0753171,207.881012,276.4697204,277.0712362,360.1979706,569.6752199,,
720.5915899,692.102316,136.8325989,85.92425451,449.4664805,270.9268352,109.2731217,286.6626822,60.28649196,101.7099806,284.9957493,215.176203,56.99707306,649.7526579,152.3827404,390.9009717,451.9782299,226.7377782,52.90073078,294.900809,700.2778409,254.7505082,,
720.7276587,25.93736701,96.23323402,96.99402965,78.72194435,69.80628363,69.57538199,58.09753915,71.88856642,84.65242407,91.36661133,91.6851673,80.28048624,78.42209449,106.1698251,78.99056518,75.50835647,98.70815364,93.89615984,93.50784581,96.41851461,84.3876302,,[M+Na+CF3COOH]+ 563.746
721.5103784,572.7079152,2993.33927,5480.740377,2930.525611,1680.512811,3691.982199,3237.171019,3952.512336,3028.858066,3079.02217,2782.179965,2326.308784,2422.802047,2842.97508,2213.066602,2901.950993,2437.840961,2383.8527,2843.135752,2044.914059,4583.159615,[127][M]+,
722.5121729,572.3775688,1507.632948,2689.605603,1507.7166,837.3835571,1901.357515,1556.447974,1976.735357,1581.22987,1541.036273,1349.051021,1167.74345,1147.404137,1374.53879,1091.10057,1434.959074,1147.899165,1218.620416,1447.330566,943.7503709,2213.25178,[127][M+1]+,
722.5686057,516.2537851,167.5844463,175.463516,340.1648638,145.5555045,94.38569849,108.7879972,56.38890259,256.8102992,249.7932562,429.0078072,91.42344195,392.7094687,239.606221,269.0724801,184.6871603,195.3014283,95.61750956,262.6572462,666.0168013,202.8136937,,
722.5254456,478.871576,744.5998205,926.0444047,810.9501143,827.9447691,788.6386836,1174.105428,899.9595462,722.7916232,1068.553014,990.3458396,2095.745507,1014.140264,1218.026291,2052.431672,369.4959802,2281.065611,1021.017083,2292.01329,961.3482245,2034.755674,,[M+H+NH3]+ 704.494
722.504727,395.720186,948.15018,455.8335551,615.7756811,225.8185306,662.7008407,454.1704755,372.0979852,394.0788116,419.6731055,483.4742428,342.4422413,185.9590255,385.2382674,526.5939445,411.7616675,437.6886798,318.4335396,432.8958472,358.4821153,520.8466897,,
722.7212751,25.57242806,114.9129938,100.4053494,96.3734251,86.37356964,105.3273565,61.50552267,62.41359021,99.91669901,94.54991337,95.8406961,100.2955894,110.6553906,106.0457907,82.89281724,83.90283125,115.1891674,105.3421933,125.4034082,122.5279089,113.7814859,,[M+K+CF3COOH]+ 549.768 [M+K]+ 683.754
723.5273662,571.4219257,814.4215599,1218.27995,539.949377,648.7663342,816.6470462,850.8125376,800.7966986,677.3208886,939.1716475,604.390201,569.2647092,739.4404366,457.478563,757.426606,703.066924,869.1359489,454.9191722,972.9771436,1045.72021,1000.990736,[127][M+2]+,
723.6310103,456.8655177,330.0450938,306.6018888,318.1694948,530.7520963,274.5114364,310.185379,193.1895584,333.914856,228.1033332,247.8328503,1071.457999,282.5037388,472.3427619,1178.182027,412.6729577,1312.194014,287.4154298,1185.144281,369.4663631,1251.311538,[128][M]+,
724.5294851,569.9194033,752.8865303,565.8495131,182.3742591,293.6782315,425.6622841,431.2407652,237.5036388,587.7099391,467.4753063,784.9370655,297.5676592,454.9464829,191.8553918,564.6048359,339.852902,776.9984765,318.6891762,481.2084692,743.0593163,307.095206,[127][M+3]+,
724.7237676,26.09385395,96.01881505,73.84944527,70.51738714,74.25964707,85.8743362,83.29651814,60.93178308,83.24410906,77.23900585,81.47912083,91.30628164,58.88646235,63.23533033,83.24313798,72.08600975,72.12655518,72.47461483,65.60071714,79.08228898,66.67430117,,[3M+2Na]2+ 467.835
724.6441331,456.3394047,159.529461,138.0009648,175.3628323,135.5488846,118.4096295,126.2098142,90.1509764,176.0099118,106.0543194,91.59336963,95.37949575,127.9652921,101.9840645,108.6477821,179.947066,140.8611913,133.2183015,141.4973452,164.9948173,99.50855981,[128][M+1]+,
726.5327888,511.2726597,804.4946551,659.256196,704.2061979,203.7846971,715.1946457,661.9528565,481.3008495,480.2552873,701.9156595,925.3979235,414.4946748,358.3218831,588.6874895,651.2614363,708.6388836,286.8272759,301.7805618,385.9217529,478.8765296,609.0736993,,
726.7036392,26.78966204,87.71848831,61.47348454,59.79490748,74.90801779,69.56823905,55.87301482,73.93149867,98.36588229,73.56777542,46.74518001,88.97628671,49.49414481,67.63629991,69.32823625,95.38881526,61.32834835,78.58183974,86.03211351,54.39987844,43.69056442,,
727.3868352,431.5544279,838.2298704,2378.963774,1116.531347,113.7277183,1865.689882,1441.041522,861.8568609,911.0557423,336.3206317,1505.320608,282.1464201,404.95908,643.08623,760.8612599,1511.783807,764.9908738,202.8738261,596.5263144,572.1532257,1317.681775,[129][M]+,[M+H-CH3]+ 741.407
727.4842545,477.2830497,1473.122846,2632.1018,1831.442499,2356.106979,1998.624975,3047.959337,2341.562689,1674.656259,2771.13292,2809.926364,6314.315846,3147.126625,3055.866327,6005.551162,315.0430172,7171.486149,2859.298284,7362.962858,2964.769429,7239.92125,[130][M]+,[M+Na]+ 704.494
728.3906928,431.5544279,430.3639019,954.8049357,523.9838204,66.93330361,795.2916764,599.4246826,324.0362099,445.1192229,180.6946023,649.5593178,135.9184257,183.3927752,261.8725926,313.9412661,631.9485584,334.8584989,101.2054293,256.120577,241.6569574,607.8800305,[129][M+1]+,
728.4889791,477.180364,849.0969854,1328.684407,958.9068574,1148.855991,1050.983472,1631.73552,1206.652869,872.8852178,1460.448418,1444.070427,3101.064379,1625.136167,1594.597602,3036.952401,221.0244726,3610.093099,1462.798727,3705.691131,1483.968076,3562.157692,[130][M+1]+,
728.7021513,27.13199617,85.14728217,75.56805397,70.39973133,87.06217589,59.64206187,74.86702177,48.0631822,98.86068752,77.05485548,49.70395983,78.48621199,42.42109267,85.86427429,69.76833065,84.39473833,78.06248563,91.04506431,78.7132315,74.69228153,52.78502454,,
729.492139,475.2041265,242.0007962,307.7545161,272.5106663,318.8245215,282.8129149,450.8137525,714.2458959,233.5010642,633.8343367,812.5855426,823.4066758,400.4072922,644.9231513,872.9633419,199.5432873,937.1936142,348.7626759,986.3153896,394.5162368,875.2280125,[130][M+2]+,
730.5407616,527.2385905,989.4758163,845.8871553,1309.656047,621.4061773,1527.395462,1540.408518,599.8969969,1055.782188,1084.150396,2093.045597,644.4864044,1229.364702,983.0160136,1253.126985,1404.646398,613.891479,858.1526687,1722.095253,1889.399115,705.9027582,,[M+H]+ 729.532
730.7265528,26.15337344,134.758434,118.8779225,122.6909851,141.8588157,148.8226937,96.83712355,122.7158031,144.5941803,115.9356456,124.7157923,125.9130778,111.6640339,119.8242799,117.6061317,143.4361076,130.4029718,128.5107359,155.0957765,123.5536081,119.132564,,
731.4950863,572.1930854,1038.504953,901.1456528,949.6523016,409.3233339,1074.017539,707.3790994,775.116609,634.517781,609.7533883,438.7954862,727.6209477,437.8980238,1038.598053,486.7963244,659.0901975,455.8010084,705.7613225,554.9320258,336.1120596,793.4518523,,[M+Na]+ 708.505
731.609505,451.9087601,898.3508595,1619.268074,448.3506904,2165.035877,1839.104796,505.6281306,3727.936444,203.2183834,2729.71658,4840.310517,3629.221559,582.4671912,1870.725188,3599.884369,2715.267037,3656.664973,619.3381951,3343.579023,1380.669293,3488.907548,,
732.5567686,546.7049038,6924.704782,7243.654329,17190.50956,4185.001387,13261.96842,13766.17807,10446.96614,7451.975719,10297.89718,15609.60171,3218.910679,9691.884411,12069.17065,8258.789813,13323.72084,4841.513648,5938.4807,7659.596756,10642.79628,12483.049,[131][M]+,[M+H]+ 731.549
732.7333919,25.93736701,143.9759103,135.3107694,103.2339181,115.5244928,147.8817606,141.7247378,115.645144,153.2992196,98.12072544,133.4577083,120.892017,127.4441773,98.74649285,116.4131836,109.3180971,133.238309,128.8495739,145.8485548,136.0009289,122.8640973,,[3M+Na+K]2+ 467.835
733.3262908,173.145389,1007.480773,441.2227347,33.69147821,508.5185121,154.5370108,78.91605825,38.13627591,113.6283395,162.7956583,664.8015833,81.10635799,71.78868937,125.339301,620.8413519,167.7880378,400.7827168,49.10450133,1432.314885,422.8120757,245.5834566,,
733.5603373,546.6274539,3201.200133,3267.491031,7643.696073,1900.779704,6008.360035,6228.108334,4652.294352,3372.963158,4578.776823,7201.169311,1289.611008,4372.884004,5326.662561,3795.541753,6138.100751,2277.682189,2646.268157,3542.232546,4757.842662,5746.322941,[131][M+1]+,
734.5723009,605.1044564,1646.125785,1478.781435,6232.920542,2885.139526,1140.149749,2359.512076,2311.635786,2277.224874,2720.020333,2406.220693,1130.631048,8182.905758,2350.802514,2813.224129,4158.678987,2572.451702,1756.03469,3334.914428,4664.819453,5463.444307,[132][M]+,
734.564733,547.3704958,835.6679556,860.1668256,2016.996893,512.0372412,1690.375782,1749.040928,1263.396759,893.2692753,1303.539755,1818.303888,480.7151441,1135.138701,1412.108707,1162.227777,1509.252598,658.4307505,769.7612426,1039.401969,1157.535799,1628.303247,,
734.6312774,455.7881438,709.0784363,795.2345113,530.1416042,828.8720548,945.413911,538.6489357,240.6223655,869.7391668,349.2337318,914.8096401,1585.230578,518.0130688,498.4645792,1923.694764,1148.989635,1852.763457,722.0263559,1533.492137,1083.593364,1613.487751,,[M+K+NH3]+ 678.632 [M+Na+NH3]+ 694.607 [M+H+NH3]+ 716.586
735.5769161,605.400371,510.7580297,537.3570917,2655.412449,1234.375416,358.873253,856.0165573,932.1734952,810.2522842,1038.02493,808.4358154,434.5715654,3479.288512,866.6718442,1120.525701,1607.15164,936.3537673,667.6214137,1263.153692,1759.031095,2289.532188,[132][M+1]+,
735.6514928,455.9122906,282.7638409,272.569614,218.5501964,323.4143717,298.9593331,164.4972952,166.3294781,365.315138,229.4617035,318.3052487,448.1391782,243.8835027,265.7572737,621.9438284,458.4590774,607.4447259,283.3001867,505.3968649,406.311564,251.8105554,,
736.5459723,570.8957208,331.4038791,322.7593783,341.0677998,171.115453,384.4351241,282.2030974,457.6630608,198.4785787,240.9752755,104.4444027,327.2457615,126.1160827,333.2034326,178.9949369,177.8276858,145.4327609,316.9189266,182.0848227,99.64622929,321.728277,[133][M]+,[M+H-CO]+ 763.536
737.3708312,429.745386,207.8579036,349.1184619,202.4746668,87.40786282,315.0522606,302.2326413,216.5306063,164.6889938,167.5830864,287.2704983,144.0016661,111.1667196,169.6718085,176.7783888,230.3735656,175.3542978,124.1304423,169.0859208,173.5893718,213.2497352,,
737.5491888,570.2270282,127.2682334,138.1440385,136.8209896,56.8607593,151.927318,86.98192633,197.0368719,71.68683033,76.83823473,10.59845175,156.7336594,46.70990535,111.8531928,48.83880983,38.24650022,49.26920135,100.1194098,64.97562865,16.75554511,125.2164806,[133][M+1]+,
739.6101258,456.1292833,7885.161947,7603.031262,7673.369576,7957.686856,7360.049337,7181.454664,5504.484668,8085.06951,6890.10735,7150.079754,6433.976184,7085.745684,7511.591608,8656.810638,9872.446365,8659.931779,6967.281701,7701.040659,9750.803087,7445.157954,[134][M]+,[2M+Na]+ 358.31
739.5264866,510.7968572,2417.400732,2472.699895,2162.775695,511.2668348,2124.606099,1963.791773,1445.123006,1860.881763,2538.154606,3086.111153,1266.911953,1327.64653,1735.239276,1847.853598,1856.114411,1044.689382,1022.326659,1598.47286,1855.146293,2165.140764,[135][M]+,
740.5299295,510.6895325,1293.301907,1229.250251,1108.925094,250.6194735,1082.504144,1006.803954,778.9609422,903.6877816,1325.622207,1567.101406,621.088049,623.199719,876.9463992,936.5346853,1033.684552,484.1939474,561.6012727,779.5500966,971.3264757,1119.756929,[135][M+1]+,
740.6105745,456.0093396,3925.744898,3704.394883,3746.730435,3874.378806,3751.821335,3698.457447,2615.358428,3957.478436,3446.566919,3667.273313,3077.80141,3552.236516,3709.481158,4205.529394,4915.572504,4259.180651,3429.023997,3775.915785,4717.611908,3770.856574,[134][M+1]+,
740.7874658,25.1790957,95.34788751,124.2094058,110.2870775,116.777191,108.9644255,124.0033186,78.46332999,102.2244993,118.7895542,111.3996439,94.71278835,112.8594446,100.1735955,117.552109,114.7238733,104.5019078,127.0717808,127.215985,113.0843341,112.9780021,,
741.6082965,455.5840101,1219.694566,1156.701287,1216.202336,1161.400615,1151.234769,1106.401631,767.6269981,1226.127404,1069.117928,1081.15312,882.7510077,1053.954048,1141.121648,1252.157462,1540.906953,1244.295741,983.1004922,1064.769388,1339.42695,1103.46124,[134][M+2]+,
741.5110164,510.6949412,574.9313753,667.5999204,550.9304173,449.5153142,611.9622443,786.6164528,548.2465304,472.1900422,656.9398615,728.1984516,1488.799297,599.276547,711.5038379,1689.246223,324.1947954,1573.453222,556.9876182,1328.571434,550.0443244,1591.99239,[135][M+2]+,
742.4158438,431.5123568,210.3864466,341.1813953,238.1573123,54.7692221,435.0362594,314.990957,300.955085,256.0017112,85.0563219,249.767973,70.20587044,85.28381547,171.2360372,181.3724265,354.0241067,150.6721275,51.93533565,114.2668181,87.74404084,328.448981,,[M+H]+ 741.407
742.5732599,576.3439347,3721.02334,2600.082208,2160.88443,1567.168089,3032.170903,2239.115745,1267.073851,1981.590345,2741.81701,4202.179514,1389.100425,4417.887374,1527.351922,2815.397198,2168.057641,2356.863883,1956.479245,2878.491532,3199.262333,2552.427236,[136][M]+,
742.5086817,512.3029197,252.2600485,301.3463784,266.338119,237.8735703,256.4915744,379.9020773,246.1700934,155.2235159,302.102648,352.4012007,746.262891,272.9142773,290.7353008,780.6584419,128.456746,779.623555,258.3780946,675.3576111,272.4280718,756.9099709,[135][M+3]+,
742.7598148,25.442929,109.6640168,100.7532315,107.4777394,111.4562403,129.7803301,107.9400264,96.93085584,94.80470251,130.5249201,95.82115399,94.58993635,94.76046519,93.8796912,107.0048741,110.4983689,102.5131614,127.7526887,122.8324065,117.6135003,80.83279478,,
743.5803476,575.8682446,1717.110984,1135.637978,992.0624831,690.1511722,1403.38325,990.2906095,541.060504,866.8127693,1215.07512,1785.433627,643.086247,2045.896935,624.5355923,1241.978965,942.1518077,987.1845372,874.3974971,1262.153747,1389.28444,1102.154901,[136][M+1]+,
744.5907833,588.9488079,3456.991695,2268.213273,2097.600016,1386.662596,2297.676094,2748.870973,1936.611954,2111.128452,1932.337292,2850.737662,723.0719111,2186.983276,1504.554214,2567.938126,1696.050639,1387.58292,1773.914823,1902.324716,2235.995095,2260.516709,[137][M]+,
744.5575185,539.3753074,853.9045109,771.7919568,778.4974363,968.3177412,759.300009,1251.222192,383.7695001,885.9668053,899.1681072,1382.418739,815.9931472,1059.824853,1284.065835,1163.889675,1517.018694,866.3257826,683.22603,1049.79276,1106.865045,619.4587191,,
745.5983729,589.2496301,1583.220213,1027.149434,914.1844743,635.4274532,1029.826604,1211.539722,934.0009495,964.5469851,898.1445096,1261.134847,350.5808403,916.005774,670.2267614,1212.60598,731.8829995,621.4183514,816.0185756,928.275675,1019.787776,989.2891648,[137][M+1]+,
746.5795105,584.3391761,1677.33641,1301.76721,1868.208464,1197.029211,1594.492219,2178.611121,1226.480146,1632.399984,1560.996767,2793.401666,838.2147332,1875.736565,2769.069598,1645.211715,3146.719332,1312.298424,1173.53074,1382.669958,2087.802833,1931.028682,[138][M]+,[M+Na]+ 723.592
746.6069365,685.994179,1920.460229,1499.23134,3176.020446,1503.134895,2083.781576,3065.950965,1771.055448,1054.369811,2469.900745,2289.416124,676.9235094,2565.937358,2121.738055,2926.328702,3370.639618,1764.338059,818.6223122,1632.38933,2359.064901,2907.129092,[139][M]+,
747.5837484,583.6231011,584.0080564,432.2336879,719.6795981,431.8133634,626.4341972,761.6818393,428.812703,641.5874159,542.3017137,1009.049536,321.3081753,694.4144411,1175.628854,499.8637459,1350.727048,425.8787856,356.040839,482.37612,757.6375853,729.7052175,[138][M+1]+,
747.6125344,685.6802584,782.126977,688.1629417,1406.944498,677.9580134,950.4164699,1392.538489,868.8902384,454.5574696,1126.798056,977.234062,293.437737,1085.885292,933.712568,1251.923456,1479.831885,770.5412372,309.7804493,706.8898772,1034.092733,1308.98398,[139][M+1]+,
748.6056677,684.6954738,280.3231414,242.8125823,675.2641286,440.9613057,380.6700453,510.4286711,323.1276676,263.2949469,464.5126479,378.7152532,167.6955209,626.8139825,581.2543679,391.9022913,925.3652591,310.2457012,213.7509416,330.8461207,459.2714699,598.5893969,[139][M+2]+,
749.3824673,176.8450053,131.2718769,45.33154168,48.38932913,114.4043517,98.657452,200.0430547,51.33366545,132.4410249,85.26948905,114.0488313,61.55374473,15.86912581,58.96904286,206.2130474,177.9878621,373.4198988,96.86804292,384.0785594,406.3200231,22.80156604,,
749.5049794,510.9964857,738.0299219,506.246627,616.5814872,194.4748145,617.5604948,563.7078701,427.0858174,526.8453065,557.1413655,589.1109792,383.0455215,370.1407961,514.271483,545.4621444,568.7552285,268.579798,253.1230453,301.0109488,354.0672311,452.5963266,[140][M]+,[M+Na+HCOOH]+ 680.509
750.5582974,478.5004068,459.5417491,748.211207,654.3200086,836.3366898,559.3069147,950.6185025,799.6208577,910.1592561,958.7723021,802.5757113,2714.919279,934.4204216,1115.801003,2096.562717,147.0751064,2316.367847,1172.796546,2055.303746,892.7641072,1927.043022,,
750.5122294,510.850063,431.7261573,298.288098,325.2910122,111.715722,333.2620579,323.5420416,212.6591189,279.6801304,318.3366028,328.1594471,243.6313176,210.8589849,353.9909766,362.8416987,279.356308,220.1855273,192.4294589,273.3652391,257.4518569,349.5939806,[140][M+1]+,
750.7943502,24.96561452,130.0777256,123.728595,133.8382136,128.1990623,145.4776388,137.4695137,124.7386674,133.7372569,142.9768825,104.611789,121.6254534,112.7707853,104.7184674,133.1209964,126.5985653,123.0234299,138.4037314,148.1705641,137.6643677,127.3077507,,[M+K+NaCOOH]+ 643.852 [M+Na+NaCOOH]+ 659.826
751.5595515,478.413938,243.3101859,334.5128174,259.6067608,392.8082859,236.2924685,409.5579306,355.3949092,303.6293325,472.631716,360.6554881,1354.023556,422.7911995,494.7083274,924.4887461,72.30705623,1080.899217,575.102668,956.8192999,387.776616,1024.045823,,
752.5191532,525.280411,262.3624156,217.2144872,292.6824509,154.0979495,319.3263559,371.4930637,138.3539322,252.5457258,326.9468807,575.2653947,166.1945734,544.6932296,256.3101954,322.8759073,339.6529134,150.3510843,200.8586364,498.1355828,510.6500166,181.9224707,,[M+Na]+ 729.532
752.8001754,25.1790957,96.34362358,81.84934875,86.50001454,79.72700448,100.9824343,83.19028219,87.96149336,103.8257515,103.9766816,102.1355226,69.10207207,99.61095384,78.78825324,89.12900346,98.71076569,79.01702051,81.52804711,88.40552064,77.90709026,94.56183225,,
754.5373991,546.6830204,1972.535659,1970.831787,5048.839449,1001.675932,3969.086217,3749.892141,2951.016967,1996.608591,2975.883227,4349.782425,650.0101791,2763.289945,3386.971095,2189.986183,3684.313342,1196.319311,1528.246435,2025.636141,2871.614697,3886.039905,[141][M]+,[M+Na]+ 731.549
755.5386273,546.4429119,621.7154307,700.3178232,1983.336359,448.0633924,1427.226575,1384.178201,1182.918734,756.9370359,1021.010589,1656.011044,169.9725943,1018.533173,1330.402053,658.2494078,1403.104569,274.199538,527.1516674,692.4298928,935.7964945,1557.014987,[141][M+1]+,
756.5549898,531.9846329,5489.105199,3490.556012,4363.981396,2239.636296,5008.432727,5887.335154,2050.268327,3727.596463,4037.393889,9589.720003,2332.060619,3994.930851,4285.862603,5800.268741,4262.588004,3656.418563,2923.572471,6764.597751,6500.612016,2817.81131,,
757.5626622,530.7419002,2479.571489,1735.394426,1804.352348,1046.908904,2134.121247,2626.745479,1016.038183,1702.945894,1985.60038,4351.863057,1082.555069,1817.434637,1893.657937,2675.161867,1844.696142,1736.008191,1325.619508,3187.369759,3031.882099,1255.953163,,
758.2255212,480.3835279,730.2404448,926.8260082,473.7314817,1059.95883,458.9316141,717.9673013,817.2031531,596.2008217,984.6140852,1005.476909,1937.982351,737.1737336,1037.304468,1848.249078,295.7927034,1855.180068,982.8094591,1963.621535,1039.216923,1854.714823,,
758.5724211,550.4707392,145077.243,183076.2094,136959.4194,184909.2776,151720.9372,215496.4392,56806.5372,165936.5535,165711.4253,215486.9957,101106.5513,178502.9472,119110.0272,205378.717,183853.5138,194283.456,105534.5509,176778.3731,226597.0961,131230.3853,[142][M]+,[M+H]+ 757.566
759.2268515,480.3835279,580.8579346,715.9469315,363.3186742,773.0365263,313.3822504,549.5943855,636.8714142,440.8721983,679.6207367,795.1962183,1475.606675,613.1492206,778.8869332,1417.30452,256.8239139,1436.697883,747.7832709,1435.707529,846.7304249,1377.27367,,
759.5759042,550.6075723,69514.70052,86690.06911,66325.83994,89424.31393,71480.45461,104828.7664,27474.08742,81670.30121,79842.88618,106272.2195,48915.15183,86343.33927,59149.74677,97559.53401,89407.62726,94140.03439,51491.66305,89380.63117,108470.348,62290.24676,[142][M+1]+,
760.2247128,480.291012,472.8123644,561.7040605,317.1265094,693.8573588,317.6841642,506.8734254,553.6157591,370.8014571,659.3761441,706.1004425,1292.692102,482.2704168,661.4570784,1178.059447,203.5405523,1267.297079,677.3846384,1295.1987,691.6962032,1170.595433,[143][M]+,
760.5899534,597.6707091,49205.86666,48889.9387,62919.38771,52625.06612,51149.32594,60853.33841,38652.85253,56148.66523,53047.48061,89269.36308,31444.83081,57442.40819,55944.6058,62627.87071,84011.61283,74339.70761,30490.49791,52017.54656,93405.21894,55343.2856,[144][M]+,[M+H]+ 759.586
760.5787864,549.5093804,19248.68816,24736.76488,17629.01295,25373.4389,19638.45173,28569.38469,6035.329456,21474.28527,22610.40252,26104.52563,12685.25179,22396.42833,15216.75031,25918.21397,19876.8067,26234.8383,13315.80941,23394.75555,25782.87485,17444.55711,[142][M+2]+,
761.2265263,480.4760438,250.8248779,320.7346327,174.6545802,311.3703359,185.3633988,277.2508172,284.790514,225.7256101,342.3993473,361.8585096,689.9489183,276.7245006,369.2717118,659.8157689,103.3733754,631.7826756,344.9362462,654.930166,384.94762,640.4969417,[143][M+1]+,
761.357549,550.1649722,1765.322164,1779.787729,2028.552187,2494.664888,2206.525912,2697.184735,524.5272687,1903.465264,2354.464193,2851.58775,1414.134935,2089.493828,1525.861743,2913.780561,2633.882126,2367.25506,1316.808669,2595.951377,2793.688933,1898.597047,,
761.5927361,597.6707091,22845.53401,22373.24158,29723.22117,24684.91984,23863.81437,27835.65382,18193.49899,25904.87932,24264.5969,43595.2595,14480.21749,27188.20692,25817.70092,29516.77983,39956.77751,34683.96048,13954.10248,23737.94501,43116.35199,25843.1403,[144][M+1]+,
762.2548772,550.6324163,543.2212365,649.1633655,531.6074736,739.1599045,652.592088,794.3832136,414.6418164,729.9047584,636.2156212,697.3148155,497.2299738,745.5309375,608.8764907,898.1416488,627.1423024,742.0594073,576.5644058,646.3536637,773.8690274,658.301446,,
