mz,rt,X120621_Pivus_000101,X120621_Pivus_000201,X120621_Pivus_000301,X120621_Pivus_000401,X120621_Pivus_000501,X120621_Pivus_000601,X120621_Pivus_000701,X120621_Pivus_000801,X120621_Pivus_000901,X120621_Pivus_001001,X120621_Pivus_001101,X120621_Pivus_001201,X120621_Pivus_001301,X120621_Pivus_001401,X120621_Pivus_001501,X120621_Pivus_001601,X120621_Pivus_001701,X120621_Pivus_001801,X120621_Pivus_001901,X120621_Pivus_002001,isotopes,adduct
#,#,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,#,#
897.5976809,689.9380661,19866.56124,17533.577,16139.95269,18671.76218,26235.15467,30498.61644,18147.30244,25640.81172,24273.41893,29838.8926,20863.27835,29534.6127,21522.68011,28636.49422,17271.93702,18012.77073,29441.86518,19653.30021,15316.97544,23748.9969,,
897.8125647,31.29039221,2476.17838,2992.954702,2245.315939,2754.099654,1677.88218,2479.661333,3002.69601,2917.010825,2120.394608,2879.493983,2757.164185,3159.020886,2164.817598,2769.08812,2119.881809,2159.545376,2299.298199,2566.740183,3113.524282,2284.597481,[372][M+1]+,
898.637119,448.4182731,9146.630118,7455.112541,9131.27681,4103.252447,4442.248391,3051.093838,8786.493288,5317.604755,5664.292546,8371.133158,7408.715896,7864.470256,4442.811412,4426.595324,6739.730288,5833.682694,5186.169155,9667.56884,3927.226899,2993.478744,,
898.7891423,31.7127601,3895.416928,4678.537775,3713.712303,3026.072992,3165.563509,3643.617355,3632.481486,4416.055368,3887.456329,3795.05386,3420.037569,3969.618711,3305.273503,3832.061508,2903.995249,2579.318706,2912.138332,2812.185908,4058.014424,2695.134333,[372][M+2]+,
899.5120174,648.9645441,31437.45676,24798.47395,21697.59357,27035.94355,11379.60916,20795.14678,28017.79835,10714.28852,20424.13671,17595.51913,18498.55305,12381.71753,20331.53158,21433.97833,10899.23203,26536.31178,14537.9177,13578.50997,26722.16931,21576.85645,,
899.5881851,290.1469414,5994.146645,5673.93628,4453.924302,3716.038732,5500.074623,5000.880678,5868.89053,6429.828958,5563.78734,7283.144205,4568.370775,6578.004894,5773.062042,4019.343221,1842.858484,5462.660463,5711.68966,8696.379171,2011.861457,3506.170653,,
900.3492466,32.59357983,1597.888557,1894.131529,1885.858098,1917.739257,1761.000211,1874.687047,1890.577031,2439.361562,1941.727931,2209.248502,2329.768589,2017.378508,1874.120802,2726.640297,1743.673411,1872.763359,1999.309606,1827.721663,2035.612327,1617.456235,,[3M+H+K]2+ 586.902
900.5621959,686.2191248,26100.69267,26597.85124,24815.91241,26639.89257,22624.95735,23981.44253,27898.22782,24475.0988,25560.45339,27226.53275,27168.99054,28023.89818,24333.31851,25093.71755,25373.11921,26820.18694,23617.73594,27680.16511,31476.02292,27160.37139,,
900.6852146,457.4664038,86097.84741,61061.42573,67840.72106,19064.28887,18974.71821,6909.790394,54029.47902,31999.00111,37357.17503,68999.14301,45516.3063,46928.29334,17267.11538,35486.3825,39292.80317,39360.13678,41071.615,62022.64506,10298.81395,27237.82336,[373][M]+,[M+H]+ 899.675
901.687872,457.4692657,52035.80194,38847.63863,41228.57301,11879.06898,11993.27991,4452.375881,34107.17546,22876.32869,23719.38468,41931.81139,28397.34541,28659.03908,11537.99673,23086.31798,24053.28615,26273.52655,25299.34191,38578.06702,6471.981451,17913.41795,[373][M+1]+,
901.5844253,700.9335254,32762.303,33943.13578,33268.08906,31824.70383,21811.18148,23305.85439,30760.72899,26280.0234,34123.88543,28989.76882,31612.91303,31270.48507,28398.63786,27630.11809,23701.49882,29442.87273,25973.74481,33475.46969,34102.95942,30205.43284,,
901.8064822,31.29458949,3304.43927,4138.723053,2091.998075,2342.635803,2018.529882,3414.970417,3371.837104,3534.179139,3259.324192,3827.357578,3090.757108,3493.69262,3391.529666,3708.2427,2736.243697,2506.222214,2859.379793,3201.248598,3609.516341,2102.310697,[374][M]+,
902.5830862,690.2405119,40450.84387,36966.50449,33495.14652,44600.15798,43663.6511,43708.26428,42732.06689,40251.15186,36844.74289,43901.58215,44242.45422,49397.33352,40376.00202,44711.0311,44468.06982,43382.73501,47095.038,50644.00093,44618.19337,51545.73119,[375][M]+,[M+Na+NaCOOH]+ 811.615
902.4723918,637.755341,10059.71758,9589.168834,10819.17396,10369.95931,8454.477637,7584.027457,9684.143396,7204.08454,7785.700663,7034.392898,8477.001904,7326.674863,7860.21075,8039.724517,7368.389203,12197.82011,9429.188159,8368.307363,8577.390669,8649.841155,,[M+Na]+ 879.483
902.6880328,457.2350979,17419.54189,13435.36662,14701.4012,3819.61288,4048.643097,1860.757796,11805.8854,7370.243289,7655.75422,14695.31437,9922.667614,10320.48188,4009.281862,7699.209974,8185.735837,8004.642504,8538.360587,14026.26726,2278.563668,6497.150819,[373][M+2]+,
902.8114717,31.29986044,2515.527895,2702.515674,1995.079794,1876.331814,1936.578509,2307.178889,1752.224941,2795.81727,2185.158961,3016.145856,1710.205061,2361.180126,1452.414071,2744.87289,2281.22368,1817.225441,1955.086633,2361.822585,2350.739041,1705.211032,[374][M+1]+,
903.4726347,638.0723548,8832.337893,8186.214065,8689.066453,8190.016283,7052.906602,7806.268822,7601.164114,6903.306496,7283.011959,6364.480404,7465.480357,6394.132028,7654.622775,5974.39525,6077.98399,9428.346635,7472.81495,8426.836391,7677.135465,6969.560811,,
903.5775993,689.2109728,26674.54363,24061.15311,22643.73501,26084.17548,26724.14247,44320.16475,27408.16373,36127.68398,24584.75322,41008.84797,26468.20675,40252.50862,24141.04985,38550.49796,38784.20108,24982.06595,41751.72683,28842.34008,25915.94368,29541.49203,[375][M+1]+,
903.6749339,719.5949685,3303.078991,4371.524348,4619.617788,4659.742565,6182.4338,8042.949213,4017.038076,6148.461952,11843.15947,7690.55393,6396.951164,7465.31687,2868.552015,6462.878257,5563.107831,5691.087444,6662.182959,4409.690445,4019.302584,13401.01257,,
904.4759079,640.4618943,24904.58442,21690.2065,9475.484455,22986.38467,9136.358879,9919.935456,8834.429347,7832.456569,7845.181444,8988.833889,9541.720561,7195.886516,7883.94664,8757.196753,7500.372319,14300.63622,9156.831589,10758.38266,21744.82907,10108.1459,,
904.5964593,694.7544721,15081.7116,16929.96048,17394.52911,17714.94149,25053.46309,28276.54353,18101.43533,25774.38561,21051.95367,27870.61449,18256.94798,24702.46143,16449.03794,24137.82293,25954.72801,19175.07286,25150.09831,20233.49782,16214.43561,23134.1668,,
905.5600394,440.6949315,10077.37822,6237.084361,14501.90053,3326.607083,4170.543767,2270.118453,6985.413648,4904.276833,4780.124625,6920.752263,5012.906701,5441.314798,3283.072151,4067.460586,4353.493191,6292.206389,5745.318017,8738.637608,4229.388156,4085.771908,,
905.5723046,695.0872398,8177.425426,8348.984663,7746.779391,10825.76521,12662.853,16344.5478,12187.69994,13916.22644,12064.91519,14453.85314,8748.24005,12379.23395,11515.95153,12976.80589,14361.77789,11437.30759,15519.92703,12362.21096,9625.098769,13120.19794,,
906.499356,648.5205139,29706.32766,31304.19818,26082.24769,28231.32666,11680.55869,12640.90688,21435.7264,15342.80054,19618.43101,15497.29072,20528.97201,16122.78332,20387.58088,17911.31297,9910.293949,20256.05834,20759.54933,19194.19012,22594.67088,21024.3367,,
906.5721094,440.9306996,8381.286784,6846.48136,11462.54339,3296.264173,3852.269926,2568.385207,6612.359445,3878.292202,4964.14931,5783.88199,5664.314193,5223.737498,3138.489665,4967.94541,4559.756838,5757.371279,4662.531896,7911.547426,4043.390321,3925.179144,,
906.8235031,30.018554,104855.8233,110453.4802,116221.5555,100341.4851,103073.2056,92055.70167,106138.8346,98752.8281,98101.12584,98713.74826,99120.32564,90723.06039,96447.45342,90898.53381,103386.6377,109313.2892,103303.6763,106809.0802,90781.9841,98971.56604,[376][M]+,
906.7160747,498.9339771,3772.278334,2944.736941,7628.224988,1744.90685,2545.472516,1638.387292,3427.319382,3343.643628,3356.547037,5728.913038,3678.963485,3200.050229,2204.995503,2683.146333,3000.496655,2143.076889,2317.532192,5305.015459,3300.218605,2269.249065,,
907.5572508,692.6675379,23203.72246,10872.36949,24226.88183,10289.37766,11844.33695,10523.77255,9918.481358,11698.75015,11772.26832,12099.60222,10631.60104,10846.38229,18881.66228,11916.36043,11087.86149,16490.95578,12408.66361,11646.77493,9557.46115,10191.93987,,
907.640211,448.3544114,7143.489959,6355.162152,7827.720973,3600.444856,3724.148911,2507.26458,4488.157499,5292.334506,5488.604862,6630.378476,5974.487157,6554.832722,3914.300228,5234.731249,5617.418444,6679.850379,5616.159996,7993.394798,2812.348669,4600.844034,,
907.8242285,30.03777463,17591.4452,17581.30694,18956.00695,17261.81398,17184.31601,15928.30333,17289.72327,16325.20898,16863.54379,17467.6116,16343.00833,16277.03256,16682.30057,14761.1752,17130.67896,18320.80932,17241.8478,18555.20129,15424.9994,16144.07326,[376][M+1]+,
908.5159519,684.2065935,29404.71266,28679.69226,28038.71081,28591.29362,22704.04497,14326.91189,25985.02549,13642.29751,7693.935456,13981.29051,25544.2265,13695.93908,26619.51835,13937.3787,23578.66464,16950.28526,25688.61069,14300.75924,29498.30132,25069.19952,,
908.6473234,309.7972293,5232.929458,4876.287801,3643.637535,4275.970682,4345.540936,3955.714282,5479.809334,6646.009975,5264.078063,6447.180942,4445.235439,6425.277939,5541.387221,4152.765331,1646.628047,5148.673699,4823.417785,7008.397873,1964.903318,4852.568965,,
908.8202381,30.45102083,6493.792627,7230.577357,7646.545886,6042.062875,5914.127184,6168.441349,6737.023159,6907.688522,5989.459185,5994.563091,6109.702831,5213.774899,5430.96012,6053.268146,6603.234131,6962.53245,6335.712726,6747.425579,5282.843019,5897.716318,[376][M+2]+,
909.5407178,689.3255525,18000.93087,15759.16135,24379.50222,16552.54511,14694.37514,25223.71271,19468.07862,13969.3326,12600.29979,16937.03115,25655.26537,17621.22419,20904.59422,15955.78545,17786.63427,14819.30783,13833.50592,13158.89996,14237.74726,9911.645074,,
909.7946294,31.13310569,2640.348827,2574.703508,2221.423149,2552.405644,2144.868535,2530.213593,2602.135118,2322.414561,2549.05777,2526.476708,2657.525891,2470.575553,2536.660993,2354.210493,2277.653876,2021.014613,2398.876615,1807.392283,2080.922904,1985.537019,[377][M]+,
910.5433852,688.5857582,25612.96179,23381.84635,25416.95793,21886.90896,19353.92942,21874.92412,20098.79003,17623.78743,20067.97081,22048.4277,21507.85124,19807.3739,20264.11946,18312.23898,18938.33214,19709.39658,20099.1135,20868.79373,26816.37037,18399.81067,,
910.7940516,31.70684355,2187.152881,2269.312564,2122.226785,1797.403753,1489.708951,1730.94189,2071.325957,2329.82574,1608.452746,1714.767506,2070.049604,1778.996555,1988.886148,1569.475407,1800.950518,1668.05036,1515.237924,1578.864626,1763.013589,994.7286922,[377][M+1]+,
911.4935337,636.7933707,15302.44388,14795.98407,19344.3736,11831.95298,10820.05382,11663.09913,13844.41551,12956.89943,14517.35661,14352.71662,11538.70402,11001.7192,10564.57535,10854.09312,10812.66257,10280.22921,10733.51408,10155.33155,10046.43909,11038.77377,,
911.5579892,697.1602424,21744.15003,16902.41565,10921.6478,15790.64809,16282.38671,18301.61137,16051.67622,14619.02179,16353.73502,18760.63971,17679.11829,16013.03206,14476.13017,17768.86038,16321.43525,14816.42329,17331.9741,16524.12069,16981.9994,15316.57947,,[M+K]+ 872.592
912.5527004,690.7802539,23688.77679,23443.00663,19917.66767,20577.4396,20920.72202,21100.30986,20832.60647,19125.82204,21594.57564,21082.58245,20543.04879,20653.75701,19423.29591,22236.15493,20735.97777,24036.40179,23482.04214,24112.81953,15449.17887,21019.7839,,
912.4900605,635.2742478,10238.94251,10305.66293,12234.9486,9365.715796,8150.282194,8623.302452,9200.851691,8471.944764,9754.830578,9966.278433,8785.663145,7191.618601,7957.205112,7504.275576,8569.377472,7890.313967,7774.420077,8679.736108,7863.410212,7403.745494,,
912.7756111,31.29805483,3094.568736,3401.513543,1848.338527,2179.608144,2288.02388,2689.342509,2694.50131,2843.605691,2023.033305,2974.4695,2594.847556,3573.022203,3023.129217,2698.039657,2418.489806,1968.896504,2949.239157,2624.781287,2656.601544,1814.284849,,
913.5051555,644.8747021,23732.83025,20607.9415,28213.26987,17607.72053,14203.56748,13138.20492,16571.71969,12222.56448,12577.45637,5918.083526,12656.71337,11319.55309,14677.0244,12150.03675,10911.09432,26260.60226,11633.20381,13295.59813,15623.59981,15497.86994,,
913.6051367,309.2401141,6825.187978,6115.861406,5221.587743,5296.842314,6049.325169,5295.299385,7055.20574,8662.440418,6503.278239,9052.688052,5642.417528,8143.121287,6750.793868,5307.982038,1652.009696,6758.460021,6308.974284,10270.53128,2109.916565,4161.360975,,
913.5917909,705.725375,10812.55736,10173.35457,9656.29439,9589.331339,14297.85183,20767.47083,10468.02542,12388.13386,10524.00802,12047.65082,10073.06048,13420.70733,10425.10037,16963.11861,19343.89905,11500.46264,22514.78278,14001.02863,7864.628479,12028.56854,,
914.5426341,689.2346174,10116.54737,9749.10959,9931.272543,9374.478878,16600.88947,16623.1364,10596.42803,11300.35652,10723.74447,17511.44692,8320.483989,17003.40113,8666.431921,17028.79346,17955.2355,12136.91859,18649.21802,11020.62545,9096.912667,11414.40354,,
914.5026403,643.0539502,14256.85465,12834.14731,21695.83306,13106.69012,10305.32963,9629.426284,11494.62454,9202.999467,8957.841751,8990.680668,10291.35781,7637.378288,10414.77642,7724.581988,7916.86341,6818.462555,8810.411112,10516.86214,24950.64222,9736.190528,,
914.8064893,30.44481414,12944.96386,10698.05491,12126.49057,11937.90365,10850.46171,11110.43547,11422.20399,11993.68181,11486.63031,9030.629318,10744.38371,10899.76471,11054.20892,8318.120086,12316.74414,12216.39017,10854.51749,11259.14367,10158.73787,10789.58954,[378][M]+,[M+H-CO]+ 941.799
915.5201215,662.2641428,22397.07645,19447.62945,18187.32803,18304.63994,13880.58448,15510.1983,15439.70066,11901.7703,12707.49451,10318.11665,13451.81702,19222.32051,13202.20768,11725.32141,18214.04344,16740.82839,13869.31389,14858.54887,15851.15219,12406.2506,[379][M]+,
915.8058215,30.49807846,3011.711978,3896.554176,3546.598207,3584.799269,3473.228217,3038.154148,2900.376666,3327.705306,3230.768038,3025.547363,3237.223544,2905.156073,3714.170426,3612.275798,3042.72812,3408.671353,2821.434995,2665.625829,2907.935839,2812.071583,[378][M+1]+,
915.637734,457.1159433,8249.393503,4436.288956,16953.77202,2225.634596,2907.772313,1734.806852,6278.699753,4223.508453,3684.703199,6594.124993,4048.679499,5084.553443,5591.156123,3949.722255,4176.575005,1706.565282,1508.02208,1820.479496,855.0538911,1593.604779,,
916.5291799,663.1882812,16425.59111,21406.10123,19174.03021,23014.99378,18101.90212,17730.15063,20466.38326,9326.887802,20122.8432,16303.22095,20086.23828,18604.71302,19784.55029,20145.52591,9879.40354,19836.82194,18600.80182,20888.2743,18971.9224,16330.2151,[379][M+1]+,
917.5409293,682.0805719,22799.819,20833.39263,19842.83581,18017.28167,18989.14817,17091.87839,16975.21892,17636.85656,18122.4324,16792.2096,16022.06012,16674.90408,15078.10836,16057.37715,15131.45171,18410.44986,19194.18746,17395.38032,17473.70054,16741.83427,,
917.5847811,422.4170727,5078.150555,6115.302842,3906.482388,2046.558517,2455.648654,1601.239871,5447.457637,4296.544376,3465.676806,6765.61395,5196.671581,5759.555702,2232.100728,5787.414766,4424.711409,5237.054586,3290.413066,5911.037083,1613.7431,2736.911256,,
918.543963,681.5066449,20826.72152,19276.39527,18083.48245,19328.51011,17656.29907,16666.81575,18978.42458,18095.68425,17756.49844,19625.3433,16839.69372,17827.13456,16957.42105,18000.062,17595.0025,18227.64956,18514.04875,17876.25491,17548.66294,18911.69664,,
919.5574873,689.0402493,17539.64548,14528.98716,16273.93497,17247.23851,16497.88109,15869.29079,16603.48941,16194.19242,15275.46832,15026.03842,16651.39547,14634.00031,14700.06536,14843.78941,14162.93762,13387.33038,17517.2328,16198.50147,16136.44574,15345.04225,,
920.5548205,689.4715198,13950.71502,12101.26849,12831.61258,13752.54512,12483.87489,12684.917,12955.00443,11824.19087,12732.23819,12551.63541,12469.0021,13659.21764,12152.07964,12656.19108,12693.03928,12165.24532,13731.22575,11371.60703,12027.78145,12217.06334,,
921.5556666,691.6371085,9970.789984,8053.741754,7629.526459,7410.899519,8848.664382,9409.62803,9328.064095,9593.800492,8860.878767,10340.96944,6200.385817,10132.29911,8561.674133,10018.52763,9615.179981,8508.44605,10932.3751,8960.315745,8738.641545,9170.262772,,
921.4730976,638.3810021,8111.351743,7706.691242,9029.726436,6393.990754,7626.574425,6580.830696,7359.883522,6242.394195,7725.956153,7259.965264,6988.708992,6157.521819,6477.718806,5823.840511,6276.602521,7317.728305,8170.16474,10652.18177,9128.972669,6002.071757,,[M+K]+ 882.511
921.4739074,388.1296763,5330.139041,6523.926801,5346.760167,3397.926254,3389.162479,2345.076155,4581.517292,2971.036698,3398.901758,4406.595961,3510.89424,4201.286773,2580.889232,3902.030677,3949.496989,3577.586459,2882.433912,5188.212083,2606.141901,2724.564487,,[M+K+NaCOOH]+ 814.534 [M+Na+NaCOOH]+ 830.507 [M+Na+HCOOH]+ 852.491
922.5520092,695.0476367,8422.846579,7696.254664,6540.715184,7572.795852,8985.085354,8956.489308,7614.866396,8054.349683,9980.410948,9787.156668,8025.489371,8405.540215,6543.515461,8011.635054,8229.492988,7978.260382,9602.346732,8552.367937,6872.088099,8265.432941,,
922.6605518,457.2350979,9876.512775,9326.592387,8696.437127,4417.461826,4532.333375,2170.502791,8549.911876,6292.382105,6085.869384,8621.233415,7390.270078,7424.658711,4586.673747,5860.723636,6427.522185,6671.765229,6095.620449,8441.100659,2589.161902,5677.143692,,[M+Na]+ 899.675
922.6624608,329.9247578,4762.785876,4252.671663,3549.111434,3247.61249,4471.152687,4094.252835,4409.81963,5529.909787,4308.818186,4891.3339,3902.145643,4552.799861,4011.945131,3739.537526,1944.112086,4119.828325,4384.512562,6317.186267,1644.987447,3146.951767,,
922.7998342,30.44481414,16824.39035,13362.59244,15235.70676,14884.54068,16072.29934,15318.51993,13272.81218,15832.02568,14535.3965,12048.49894,13121.5856,14125.6733,15920.48859,10664.23691,15735.31022,15827.53756,15249.824,14005.83288,14032.06723,14639.5267,[380][M]+,
923.4882793,642.1032478,12209.85543,9663.385952,9161.792145,10009.38751,8826.033548,8130.285311,10618.36077,8203.355093,8340.592524,6538.687293,8406.89667,7527.290266,9723.939406,8511.308118,8465.746135,9907.839624,10919.29877,9121.707028,20031.45019,8433.252841,,
923.6670584,457.662482,22882.98123,22048.60228,21958.65759,12342.51312,13712.38562,6122.5432,26823.61574,19718.12307,20931.21442,31065.90848,24801.99972,26058.83256,12636.03056,23068.63428,23560.23049,20605.6175,21364.05248,25876.00213,8744.387423,17308.50704,[381][M]+,[3M+2K-H]+ 282.251
923.7971231,30.85770744,2499.153139,3046.005307,3095.15087,3080.228295,2778.905554,3369.895382,3111.822875,3232.002275,3230.040386,2488.525779,2915.737968,2880.831654,3732.2376,2707.387586,3043.789654,3170.455963,2577.653623,3256.789383,2812.995132,3027.827497,[380][M+1]+,
924.5486311,686.8342615,10400.99688,11213.55106,13713.68048,11669.40171,9651.348246,12331.43634,11555.2335,11931.12779,12879.44279,11133.48063,12096.43586,9831.554278,11725.78704,11615.87512,10307.79581,10505.87475,9879.30515,10808.47204,10402.41386,10945.81838,,
924.6697977,457.6216143,12740.13159,12537.27282,11753.61234,6923.173749,6969.838024,3739.211731,15233.86797,10599.56297,12094.94737,17698.57847,13809.23878,14667.38744,7501.274639,12201.02779,13105.22007,11815.63959,11977.27037,15027.75686,4783.457472,9798.841673,[381][M+1]+,
924.7837364,30.87711496,2275.005071,2430.27603,2673.674338,2420.139008,2415.320813,2694.092342,2367.634141,3006.567824,2185.819073,2359.923438,2415.249986,2642.051067,2582.406204,2706.708604,3363.311332,2674.511923,2254.200804,2454.307949,2538.152342,2229.615828,[380][M+2]+,
925.5025648,427.9915911,7087.792947,6021.389668,6661.097355,3005.910976,4165.962464,2137.504089,5316.371494,3777.606725,3854.751992,3946.794736,3507.620198,3403.372449,2905.350558,4790.733081,3499.944892,3596.465262,3545.748615,4906.975886,2789.919233,3204.599613,,
925.6662508,457.4378359,5255.662744,5275.823262,4997.583386,2552.292662,2545.72517,1710.380803,6503.249912,4924.424981,4368.676387,7124.65132,6307.712319,6278.642268,3730.255224,5034.30575,4973.678959,5170.464049,4850.743073,6408.373184,2004.396862,4028.346886,[381][M+2]+,
926.5536383,689.2500513,24198.56462,11570.69118,18700.98107,13696.25135,10829.45852,11379.66223,12858.00966,11323.92328,13916.94493,11461.63844,14013.15684,12541.4333,13053.17993,13409.45948,10529.83702,11412.39702,11357.23984,12818.81012,13357.85233,11216.62769,,
927.5435713,685.1586275,14140.24271,13002.97178,12525.83837,12684.99441,13747.86379,13876.76111,12369.87203,12035.57357,13842.70974,12175.75148,14387.46411,13355.30401,12018.3936,14356.29889,13275.42781,11956.448,15815.86052,12830.62187,12127.53776,12428.04615,,
927.6210624,330.0486526,6560.72817,6235.9341,4394.241062,4630.376421,5672.785977,5795.140934,6132.278797,7636.157439,6126.002176,8037.607685,6011.55009,7811.989551,5687.074735,4885.222231,2119.575873,6310.168266,6334.700793,9421.334211,2070.098465,4165.323087,,
927.803242,30.46585014,1601.417678,1973.827101,1894.950411,1765.774908,2120.487808,1732.261584,1890.127345,1897.277976,1515.658323,1833.589957,1676.002398,1739.510343,1606.126868,2160.196746,1706.058556,1890.824204,1741.737954,1395.129501,1930.38299,1638.770301,,
928.5465358,689.8670474,15731.49535,15690.44972,19136.69864,14276.98824,14426.2575,13932.6023,15990.0144,12444.29643,14304.65189,12392.03126,14078.85937,13255.9055,14241.36632,13553.4977,12247.63371,10071.79289,15809.10353,15903.08935,23476.92918,14937.49625,,
928.6258303,330.172872,3481.712492,3568.529526,2638.221264,2334.046865,3127.430796,3051.824364,3231.449223,4450.90368,3291.992619,4159.24607,3124.760739,3681.132673,3362.746922,2402.135364,1522.572341,2973.737476,3592.713253,4748.253059,1830.899996,2286.051917,,
929.5525655,692.8299514,12464.92165,5454.317925,10343.73353,11622.95667,9673.511895,11701.09154,9695.165081,9937.675796,9842.581306,10893.62331,9926.462737,10634.11132,10240.03573,9659.221037,9512.504071,5527.9032,11568.95799,11883.78063,4986.527787,10027.43639,,
929.6710907,457.1935042,4174.624599,4061.329182,4022.364072,1776.02407,2109.985013,1127.794562,4573.538675,3013.484326,2927.636509,5730.113417,4310.654498,4937.801441,2491.492524,3986.094625,4126.184252,3323.589514,3497.831561,5459.227351,1557.690327,3206.000501,,
929.8098821,30.02918964,2372.424026,2868.16293,1790.911886,2272.026956,1672.570442,2631.300751,2376.337129,1484.162816,2389.786052,2275.133045,2715.534789,2262.316,2776.015277,3450.062408,2344.378815,2824.719805,2069.512625,2575.77092,2692.23193,2154.96607,,
929.7093674,499.5658207,2008.447526,2089.361734,4584.75598,1752.238366,2671.649587,1738.15552,2931.91222,3065.779839,3329.556338,5391.929007,3690.905995,3365.906082,2250.419043,3195.643684,3593.909942,2196.007682,2483.302459,4374.652384,3648.13519,2107.111533,,[3M+2K-H]+ 284.268
930.5377227,692.1479883,10662.82836,11177.72032,13560.43486,11522.45337,9317.411349,9747.388964,12310.29031,9487.060434,10496.19507,9252.024145,9828.841117,10302.80407,10502.75427,9437.448187,9979.714212,12915.51683,10551.72042,11704.7881,17673.66171,15148.65805,,
930.8111487,30.85952807,2880.361801,3230.780397,2182.120652,2529.459093,1995.608721,3021.482286,2015.942876,2974.664531,2687.673814,2918.804626,3124.511768,2996.834305,2983.509838,2856.877567,2253.060605,3060.301145,2907.204102,3133.72472,3505.097864,2750.422345,,[M+Na+HCOOH]+ 861.82 [M+H+HCOOH]+ 883.802
932.5263616,686.888665,10542.81351,9312.689901,9637.890263,9066.999724,8041.00578,9609.207737,9437.685791,8882.012125,8720.550533,6802.84718,8505.778251,9519.543467,7031.782376,6551.225215,8141.352993,10460.35377,10377.36809,10129.07694,8989.257582,9619.353127,,
932.4754934,636.775326,6792.953358,7418.864911,7721.15969,7770.953085,6469.427466,6713.422646,7603.973825,6120.764177,7658.42691,8170.597573,7564.024793,6245.280434,6587.28264,7404.051608,6497.704416,7939.130031,7549.471073,7706.9508,7942.750148,7192.05533,,
933.5436015,694.8903391,8596.962046,7072.467301,9059.140221,7648.704988,10178.38947,10333.97873,8352.617909,10211.2719,10129.63244,11982.68771,10673.75192,10140.3178,6719.174104,11152.81117,9046.379132,12057.12009,10613.3223,12615.25801,11753.09637,10129.16163,,
934.5336252,689.4529031,13134.2823,12081.93133,11359.80457,10995.01265,11073.58224,11024.70665,9922.533665,11249.76813,10476.67095,11040.73229,10395.09186,9761.532326,9892.307562,9714.034994,9575.719672,12761.23951,13041.8833,11293.76522,10319.25374,10649.89815,,
935.5327729,688.7748484,11760.04793,8719.552646,8848.687195,10033.1525,10704.30821,7375.040086,9552.607338,9580.964663,7286.359403,6682.212718,7325.168748,11912.96478,6187.413546,10352.74084,11723.84271,10497.65191,10826.67275,8353.969307,9367.223565,12875.86455,,
935.8024996,31.2953562,3842.438903,4455.239271,2878.254656,3271.021202,2863.914673,3558.341313,2818.97713,3853.815354,2913.708478,4305.514677,3537.954803,3402.022391,3646.234676,3790.590281,2275.860707,2918.263382,3244.30287,3161.13027,4022.79601,2480.522256,,
936.5227824,689.8563395,16072.82065,15637.7312,12647.6732,14735.21771,15753.43035,14494.6167,15172.64329,8910.385823,13807.94962,10249.28138,14917.16154,15785.7662,14611.10407,14097.96659,9111.392297,15790.57852,10807.85073,17920.57814,15423.81344,13071.4731,,
936.7732387,31.3900547,2758.454548,3124.778151,1530.247402,2207.440719,2032.749078,2838.261291,2169.416942,2192.433274,2730.398194,3655.239638,3073.432321,3289.877447,2006.117422,2767.050567,1810.694386,1913.95002,2699.513441,2166.600214,3129.295972,1784.357445,,
937.4973993,646.3045419,9734.565371,8849.027951,9830.799294,10322.91239,7525.275349,7428.802916,9189.808024,7307.464962,7428.701551,6956.495592,7400.027058,5960.606187,7408.884029,6474.68117,6465.841204,6512.941222,7931.216531,7040.827067,16401.72653,7062.106495,,
937.5418925,692.2333683,8660.937153,9101.120364,8094.765619,7309.000157,8763.720756,8503.450419,7544.879786,8392.558914,8077.791668,8839.199461,8220.387156,7420.686445,7273.248395,8674.481444,8541.691322,7735.089125,9157.157217,9140.502553,6976.099764,9003.2639,,
938.5394575,685.6064007,11345.91708,11526.31338,9950.87303,10119.18231,11852.32807,12434.51061,10727.54027,12056.31042,12052.11586,12492.98447,10943.75959,11821.65023,11221.92347,13559.54359,11774.27022,11996.77159,12661.19572,12343.84036,11018.85759,12817.73865,,
938.4850773,641.8188602,8388.179909,8541.663323,8104.942301,7626.196301,4794.781242,6270.685744,7373.716728,5314.506609,7095.237199,7076.264356,7357.805837,4427.78068,4764.240237,4899.85709,6719.304498,7291.442911,6586.088599,6337.041078,7448.74361,4429.327491,,
938.8768412,30.45913484,3238.373101,3173.761337,2480.035554,2244.138066,2563.052883,3082.172254,4074.084889,2725.946442,2338.645084,2488.624938,3334.699276,2780.965792,2978.26313,2375.978639,2964.56921,2686.041127,2335.420335,2187.889426,3054.80324,3009.163336,,
939.6331352,456.5835994,17951.72531,14064.14354,18108.09721,6921.403906,8396.219239,3700.963649,11978.68028,9032.782891,9156.403696,12938.2192,11090.11588,10994.03764,7488.779274,9602.642794,10439.56419,8937.524885,9485.361083,14009.47649,5998.717716,8337.470317,[382][M]+,
940.5495536,694.4006215,7810.5379,7987.547326,6701.992924,6659.015923,8447.03967,11573.21525,6715.372604,8991.555469,14294.88131,10486.09619,7124.660683,8275.721557,6619.689044,12351.81672,11655.45394,7445.435856,10204.89996,7957.211336,6945.990567,8070.869837,,
