mz,rt,Exp1_CRR_11a_POS,Exp1_CRR_12a_POS,Exp1_CRR_13a_POS,Exp1_CRR_14a_POS,Exp1_CRR_15a_POS,Exp1_CRR_16a_POS,Exp1_CRR_17a_POS,Exp1_CRR_18a_POS,Exp1_CRR_20a_POS,Exp1_CRR_21a_POS,Exp1_HCC_11a_POS,Exp1_HCC_12a_POS,Exp1_HCC_13a_POS,Exp1_HCC_14a_POS,Exp1_HCC_15a_POS,Exp1_HCC_16a_POS,Exp1_HCC_17a_POS,Exp1_HCC_18a_POS,Exp1_HCC_19a_POS,Exp1_HCC_20a_POS,isotopes,adduct
#,#,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,#,#
626.3503039,202.2582711,1061.356519,203.2063459,360.2264282,86.13886295,111.468912,85.9627918,250.7341801,302.9648734,203.0916292,81.18721025,443.8342991,310.7171355,77.51242398,43.51624713,80.90032829,153.2328636,63.53303929,125.3764949,88.74637093,357.3291571,,
626.6308855,20.59806099,109.5864335,116.1970521,119.3169744,107.8190319,115.9134321,108.3854846,104.9416972,128.2502025,83.2187361,77.89312112,79.10282723,81.33826877,66.57714797,100.3206232,77.86285646,89.33177109,54.8033496,101.960854,73.80417271,102.4190855,,[M+K]+ 587.668
626.9078237,296.7767262,52.28188002,85.36239811,163.1133436,21.04980902,48.88488806,68.61870773,223.1628683,163.1955174,281.5602453,359.3295371,58.48922785,103.608728,179.2657288,55.93231065,88.64319875,107.9264733,90.0271732,34.71022188,75.40050117,81.66907084,,
627.5351216,572.192462,1369.734342,1473.829914,1507.278558,895.5134411,357.4628081,277.9630076,255.8734174,1802.192287,731.8267455,600.2480246,324.3315673,233.8781324,252.3910175,198.7620496,153.2865907,215.1429838,136.5063063,109.2641354,138.8296573,99.88937699,[166][M]+,
628.2627195,137.4969091,387.2790245,230.3058264,576.5116994,254.201693,474.7907803,208.4364412,254.7154552,268.5642041,214.9587159,298.1774672,441.261464,37.30284272,409.2852634,411.371496,152.5570411,205.0861207,117.8322521,169.5629477,143.939891,180.8841039,,
628.5402586,572.2032034,614.3221733,697.5294934,682.2831151,441.927356,241.2011147,211.8645992,184.7803435,838.4188273,375.5751747,316.5616733,153.9188247,147.1948185,153.2100482,135.1592563,84.0827634,127.5299881,94.46183596,77.24262267,106.6379995,65.56568053,[166][M+1]+,
629.2678085,278.6717756,51.03801321,70.24311045,270.2628448,356.5104478,86.8357775,79.08076758,245.8385235,261.1795871,174.3389489,169.5200253,52.85896666,40.97533155,61.87079086,34.50746393,50.84767447,74.50994668,46.51620851,37.32684842,39.07382065,62.11604256,,[M+K]+ 590.309
630.2445463,117.6030855,205.8899901,109.4108287,59.53624023,116.5107799,160.3176334,182.129079,124.8882585,160.8903188,114.1405412,51.30653386,196.6848638,91.64872158,203.860125,171.4154753,78.83686618,86.55226935,154.2087528,81.67600077,45.31847327,102.3262257,,
630.7332812,145.8709158,229.9596438,274.4399272,184.8993245,171.0500164,258.0762691,217.7094523,173.1643145,191.2678112,209.3142154,382.2049221,107.6439712,20.50359759,348.9327759,283.5554172,216.0563806,282.1542802,241.9070543,205.2740357,256.5829802,234.4670542,[167][M]+,
631.2380976,202.6940535,31.22745331,184.1388455,185.7047648,546.6968201,63.27500415,664.9293975,271.0084733,381.7048613,182.8967991,69.02029105,90.79942811,62.59016755,34.97781563,40.27304037,250.8687516,197.1155073,209.7796197,190.8362082,180.1148106,206.0547291,,
631.7310332,145.266779,187.5155943,182.7750973,144.0849061,138.650371,223.7088838,175.4844876,131.1694842,150.1688151,143.7407362,238.8950638,87.99445544,18.47600278,206.020551,149.4805249,156.2775903,146.0759808,161.8515898,134.6604473,139.2260083,137.0335319,[167][M+1]+,
632.2925593,118.0093489,3031.870785,1285.172263,395.9142671,1193.452794,2641.818988,2526.493539,1389.219672,1546.1667,665.1945035,458.099587,1392.011599,446.8666438,1829.177742,1611.397758,630.5971392,1253.98562,2900.990295,832.7575032,401.8785095,899.2514684,,[M+Na+NH3]+ 592.28
633.2562787,219.9666604,206.5431155,994.7219666,1759.481705,763.1306176,477.2817705,4843.408704,1923.245747,1516.699919,1920.492232,429.1574289,1098.189637,551.398588,367.3871544,430.3403176,2896.382198,1512.367435,2298.827777,3093.470762,2298.574377,2759.31305,[168][M]+,[M+H]+ 632.251
633.2910141,119.8816505,1521.750901,790.7795736,259.09517,587.0983975,1550.464506,1078.908949,715.9230951,865.0668771,546.3883628,298.0078725,946.5587346,330.5692796,1178.802533,1121.677125,390.2939902,785.1641212,1244.608745,421.6738236,346.5589274,505.4927197,,
633.4413205,435.5664474,212.3908542,648.6287517,462.8140756,447.8656465,419.4210191,673.7968454,626.2053756,458.3466861,247.1383356,292.2256797,922.4039708,677.3768702,600.0562206,508.1259631,709.7417138,660.1673815,923.4398555,1003.208276,351.1183912,405.4487605,,
634.2584677,219.9440513,96.82962322,383.8185275,712.6176541,271.2007173,173.0018449,1812.936869,732.2993203,531.5214558,783.628822,203.4152744,444.7472029,241.3037763,151.0643386,173.4368016,1075.904685,597.486501,824.2710439,1179.94295,906.185006,1064.629245,[168][M+1]+,
634.4499483,325.3500914,1149.444205,1156.503278,2800.248694,2520.902325,1629.709519,1668.315337,2627.535376,960.9864307,1771.031529,2094.26307,1910.737561,3280.089135,2580.996294,1412.131915,3165.067506,3835.659352,1846.345569,1850.4779,2788.107315,722.6713093,[169][M]+,[M+H+NH3]+ 616.41
634.8754817,18.63584984,295.0371169,314.6679999,320.6085693,339.5931834,254.0271775,200.8655632,243.9919958,274.9505317,296.6305123,384.2391657,327.6747208,316.5786408,292.8646135,261.5784083,332.7883443,263.609818,250.4716034,221.551682,177.596435,161.4310205,,
635.2370744,138.0945413,136.3250556,107.6382299,309.7341236,141.4048117,198.6778685,176.0712511,296.7857389,130.7590626,109.8273419,91.62235418,126.1808767,155.6132768,163.8410442,96.40250868,147.675175,168.3711994,84.84137012,115.915641,182.1000685,97.17893692,,[2M+K]+ 298.14
635.2730072,220.253636,94.39244041,251.9223915,512.5843902,270.910885,140.0886876,496.8218212,279.1213418,211.0655258,227.1269042,127.0860767,131.1118708,84.67275065,75.18369837,72.48464159,349.0870822,196.3411583,249.4693892,332.7485833,522.9594514,340.0627768,,
635.4526845,325.5690776,434.3402181,456.5872006,1091.709645,936.8763702,636.9688034,657.3322231,939.9712934,376.587955,617.6542856,754.1843037,725.0620492,1213.578651,987.0783233,510.3965055,1215.387764,1442.162216,727.8934292,708.8129575,1010.487835,269.6094267,[169][M+1]+,
636.4250913,344.5081849,240.9940806,175.1052039,346.2357003,239.2034315,145.939865,289.0022879,296.0584971,136.6707734,198.5480415,455.085953,344.1094805,325.781924,717.2842553,358.1184617,308.923287,745.6665281,548.6585482,509.6689942,656.9150492,814.670026,,
636.6753412,20.57373335,130.7475663,147.4219018,131.3130299,116.3040239,110.6738741,136.5440184,140.5503327,150.1255452,118.1034032,113.3587365,122.52644,115.2270631,91.09451803,115.7388742,101.1890461,96.73216189,116.6042089,89.41918061,48.83689594,80.27344875,,[M+Na]+ 613.683
637.3077884,380.4289559,657.2680475,1207.756814,1751.465561,2570.38082,805.3006299,855.3765019,1433.030392,437.4442796,3472.873288,5170.239181,2445.989296,4828.011246,1173.889274,555.3844345,7203.64874,3260.235756,3365.342281,1173.542832,1318.025836,139.0073738,[170][M]+,[M+H]+ 636.303
637.1972688,136.7053513,414.108456,173.102813,145.7869238,152.3245346,341.3512081,136.649731,128.0579507,114.4654482,125.5564335,138.8140972,63.63599744,41.64962643,82.13590495,413.0695995,94.87087483,99.18877802,94.9330781,73.1421572,72.26966854,177.0834027,,
638.3135599,380.3792948,272.7425502,433.4633305,631.8601568,911.2916494,318.442819,331.8219878,543.0131331,157.4183458,1304.95901,1829.949463,939.2515442,1762.117006,418.1844491,205.7234939,2593.187194,1238.586307,1153.193488,448.8739152,462.6582875,64.79525611,[170][M+1]+,
638.7186349,145.300751,5123.351624,4799.596155,3820.243005,3803.729169,5072.308473,4570.429913,2999.859002,4135.720289,4179.42171,5885.137342,1615.008104,162.6087184,4928.233994,3831.77668,3743.025582,3796.695976,3694.25191,2692.00482,3206.911973,3054.668047,[171][M]+,
639.4074634,325.3834711,741.5085057,805.9449675,1876.307096,1698.963089,1171.20817,1198.4256,1791.057446,669.536819,1180.581714,1293.07286,1217.529741,1997.771582,1709.887273,988.960247,2145.214738,2631.26899,1281.325967,1342.615694,1935.850752,338.5583547,[172][M]+,[M+Na]+ 616.41
639.4738306,435.0602302,96.54698466,253.5585613,198.7971885,316.3777423,437.9332703,211.1379285,353.7423754,282.4431082,70.22963148,268.554198,486.1316938,390.6319626,279.407714,228.482234,310.4760413,239.3140603,541.7628446,238.8059098,141.767394,304.6964864,,[M+Na]+ 616.474
639.7175516,145.4647302,1667.303547,1575.261284,1537.774616,1101.648506,1766.196441,1496.81073,1018.370957,1211.844312,1443.78609,2151.302918,531.4234544,80.54002748,1617.538045,1304.12476,1412.327499,1341.33847,1584.844635,1096.119754,1415.662903,1129.332189,[171][M+1]+,
640.4089732,325.3874549,299.1923457,313.6569244,779.8001956,632.4262309,449.7950828,491.9350173,725.6949497,268.9458354,481.5547495,526.8770205,489.8273386,815.3936346,695.5531188,376.6024876,846.3865076,1022.965192,452.1746452,504.7148842,735.231726,153.7846477,[172][M+1]+,
640.5427795,435.5864742,231.5275111,445.7420201,258.0335952,247.986906,466.7528798,482.8864326,418.3886865,343.6548314,144.875388,836.4981868,494.6878892,429.1016857,297.7719256,292.229506,618.2829527,331.2681136,470.3575308,518.3418399,187.214315,262.0807438,,
640.7231596,144.7763127,395.4279307,308.1114514,284.7977631,260.538246,374.5391658,301.0230861,218.794174,273.7238059,287.8967513,411.544994,164.0220876,28.29386058,329.7214834,272.2639306,270.7316422,261.3383934,283.0903959,210.8672432,251.5007815,185.8084836,[171][M+2]+,
641.2806505,245.7519507,818.5806821,718.7016571,1862.382212,2113.559843,1362.230197,1508.619354,1946.769569,1170.644579,1846.252627,2097.832546,1489.113375,1452.078899,1139.647646,841.7247195,2671.938172,2048.894271,1184.88643,1298.2684,1728.464248,331.6867607,[173][M]+,
641.4178686,325.0098388,122.8229763,167.1778852,340.0674068,196.3821583,153.0685265,173.3968884,348.5998888,155.8548089,304.2858548,470.2276256,186.7699433,276.3099131,266.974263,143.0189027,249.0730364,345.4255415,187.433511,144.1916431,222.8672233,103.3382849,[172][M+2]+,
642.2761868,245.8548255,306.7540958,369.8134484,745.6785023,822.0808563,536.2914273,552.4833905,749.1089377,503.9746411,761.7668845,812.2583001,656.2182335,625.9619145,472.0376001,373.6297732,1052.24172,779.7562383,478.7981912,647.7637852,820.6375156,414.356171,[173][M+1]+,
642.7111074,20.28319218,90.45160185,130.5491651,80.89813411,91.23549238,77.45409555,95.12500169,100.041519,124.5879506,82.56141024,99.39461977,95.49398776,74.17642693,79.89252327,59.97973136,85.41295914,71.52895619,76.76326638,63.66314889,36.88834096,51.65172867,,
643.2961535,447.5729756,175.7986126,223.5195013,317.8873954,648.9354137,231.2974572,272.4429722,315.0549976,176.9288821,755.9831179,1136.874523,743.3899327,1355.675716,642.2470831,117.5184148,1578.108212,883.7564293,817.7039976,323.2420311,303.4643136,69.01842078,[174][M]+,[M+Na]+ 620.306
643.1932894,247.3792266,85.71241811,191.1012457,155.4978169,215.8829724,157.0844121,131.2627273,179.3352473,159.1632892,219.2136887,178.6349807,344.6593161,255.9705108,117.5681532,175.2821474,195.570675,166.7447619,215.4198889,445.7477959,392.5248623,532.450769,,[2M+2Na-H]+ 299.114
644.1230618,188.3340934,243.1983339,98.44394667,84.04046464,161.8452816,86.95750659,302.1915117,95.07349742,92.43983866,131.4163085,366.2424257,61.72138895,379.7705322,97.98448179,189.1535914,72.71406975,85.54017779,140.7257781,68.9784358,71.84308641,148.758851,,
644.15959,248.0410628,40.79113252,169.438619,72.08819675,115.7329563,109.2953393,44.11747291,42.83679482,76.33483154,128.032895,53.80272479,249.3639296,205.7436965,61.28466967,115.4498805,59.93344291,63.342926,172.6449653,335.3670719,318.8140745,396.7678292,,
644.3039276,447.3032787,94.65548581,122.3273326,127.1809097,246.2234904,113.6865314,134.3349633,151.3210202,100.177634,339.8657092,438.1836632,304.091292,522.1863639,286.141676,78.35713121,651.0836816,337.8926757,351.8705644,165.8443405,116.3903129,48.88125349,[174][M+1]+,
644.7018424,20.50455173,157.6128874,159.4735859,157.621684,176.4700709,142.6847855,143.8803542,147.8045094,157.5562196,144.712185,183.0299155,133.1532127,149.4339044,132.2981897,134.9029948,109.4677916,119.7689218,127.6875973,111.559995,61.54303126,101.805277,,[M+H-CO]+ 671.691
645.1600189,247.8994729,38.46040182,108.5182236,53.70257726,229.6144723,72.22254616,34.39681366,42.72766761,54.69967201,81.69855165,40.90990768,177.3176738,120.8027642,47.19049282,88.90073789,43.80652136,57.48567607,118.640894,223.1188135,228.9656577,281.6161319,,
645.3307774,116.8423507,5930.915528,2977.718799,679.1602061,1972.549628,4131.350169,3873.227092,2059.915054,3074.832068,1981.953378,821.1131751,2619.361575,1222.266392,2801.041626,3941.331628,1015.608742,975.0896057,2491.040788,946.9668906,383.3921723,1340.507635,,
645.4876956,391.2112478,112.2882331,163.6450116,143.0164545,99.30361555,140.0170735,393.9832331,131.7443028,80.78758689,102.6653643,144.5419605,133.455698,120.2928391,257.570763,120.3339153,346.5372735,375.4618557,683.1616732,235.7046544,442.3973378,94.59578162,,
646.2933485,117.8461419,2138.943628,1596.391305,531.4220108,1213.281544,2362.882556,1341.79074,992.9426034,1590.222457,1201.240059,879.3166494,1304.412358,514.7717997,1733.142776,2019.963711,725.1620782,874.3885855,1313.335774,646.4416976,468.3806982,812.1410635,,
646.4682929,255.4061762,65.5447318,118.0994752,190.2156267,126.6505967,74.64578439,75.09641078,183.6314574,207.729032,234.96762,342.4956374,81.79330261,125.3421674,230.0500769,55.49467298,133.0167638,145.3915629,115.1216128,72.85860663,108.2610873,123.26264,,
647.2356222,225.2124865,134.8451283,579.297958,696.42212,587.0234926,244.8038171,2323.409306,1095.288836,888.1260633,927.9473174,309.4178747,628.5510407,233.8970811,181.5390509,210.5318903,1168.875979,602.7505616,949.503885,1423.048754,1027.031182,1207.157656,,
647.2105846,145.2766022,537.9785203,615.2107281,429.1696335,469.5322128,971.1382394,281.3295588,328.3018516,456.7155068,467.4195884,643.2531343,297.371395,67.16520875,640.4586494,891.0026115,532.1777352,519.2208503,523.7485442,403.5932921,493.372258,408.108325,[175][M]+,
647.5062074,419.8335169,812.3891668,510.4665007,589.5441873,218.3069092,2222.813225,6720.700263,1446.775537,232.8118617,383.8683503,382.2821867,469.5144225,521.5838219,925.5209398,377.7298372,1243.777331,1036.043812,1404.844661,572.0584903,1286.336107,886.0748781,[176][M]+,
648.2077928,145.688453,270.7546429,283.5952038,299.8789224,195.5280372,255.6726629,322.7916891,145.7391431,245.1638575,216.9728007,303.2026222,122.9599776,33.54680706,277.3941338,208.2252219,234.6664275,204.043079,233.259887,168.0934199,210.2216967,150.2215381,[175][M+1]+,
648.2396266,225.0043917,329.4385697,473.1844251,411.0076761,222.9940651,139.0424173,1021.503178,442.0706609,660.4140761,460.1966073,143.945469,205.2839825,96.25443106,94.23161866,103.9952847,483.9748495,224.6063321,406.7727988,562.2635535,418.995629,499.0094119,,
648.5005909,419.8885678,396.8763083,263.7663582,319.4137574,117.7436842,949.5734439,2629.159734,658.4874846,130.6669328,226.5368805,198.9625446,243.431246,268.8636499,397.1508489,214.0440768,531.9149712,470.7858697,616.3994146,292.4290681,606.1758338,418.1649071,[176][M+1]+,
648.4503553,340.1961438,109.6765316,137.7832231,262.1895475,143.6037034,134.4230933,133.3717423,288.9250505,141.0573533,289.383762,347.7843479,164.2663298,296.1680919,289.6167198,142.8212488,289.5182021,328.5410263,220.587174,154.7944086,239.6997815,197.6042985,,
649.2537902,225.9523791,211.7437172,264.5739556,346.2451305,474.9905191,156.9548672,725.1590025,380.5270974,303.675556,349.696174,119.2992466,247.9707059,119.4711326,65.66700874,92.88168178,550.9260154,229.3921106,384.8262454,845.0410751,368.7686667,526.9108724,,
649.4665533,373.3807396,298.0321727,543.4855878,733.17724,889.8963043,656.1135869,505.8029849,501.1740394,795.9867202,454.2625978,752.1336288,650.2432446,512.5067939,459.1228839,615.4993009,557.102634,633.2830906,800.3083336,472.3076613,668.0991042,559.1981668,,
650.2619983,244.9765247,120.2062574,120.6714497,259.4892394,258.0907982,151.0598783,243.786107,249.7268421,170.8577788,228.5852185,244.1337184,172.8935862,154.0867227,104.6606977,85.29629205,344.0696036,211.2013811,132.2228048,408.8839445,178.6059598,86.43417422,,
650.4393612,356.9726776,1169.412031,957.5139764,1134.976683,1206.595595,872.2892779,1871.475102,1012.864772,780.6915575,821.4646491,1417.639715,2198.745259,3149.729747,3913.075465,3277.985285,4022.191755,4464.603572,6283.870554,3034.487973,8245.198306,10793.78421,[177][M]+,[M+H]+ 649.432
651.2934413,122.5112355,1107.242154,530.1706472,113.1450855,301.8856789,938.8972396,864.6560998,527.94176,643.5743226,436.6423599,136.489629,197.5318645,402.9729495,697.7161357,931.2147755,264.0256524,651.4331138,686.0225208,293.1713247,116.560167,310.1212942,,
651.4426459,356.8760566,505.5784539,298.5391727,453.4043242,398.8627657,243.84617,742.2204146,399.9461554,279.1079722,327.7205008,513.3121935,872.8795386,1214.104645,1463.113376,1269.214169,1532.237986,1600.8859,2348.897255,1116.393569,3028.078799,3690.171083,[177][M+1]+,
651.4229027,439.256074,339.558865,589.788891,429.8719543,393.2369866,375.9449421,392.309936,509.0229306,418.5765797,268.7634837,307.0935566,716.1156456,623.6020654,497.5209885,379.0386191,580.9172519,538.7268194,768.4915436,724.1722595,335.0439228,180.6256005,,
652.2959829,122.6568105,365.9911387,211.901956,85.47767978,135.1931997,320.1049353,288.4701263,218.7750346,236.2962362,159.2790412,70.8142785,128.0462681,156.2946241,277.347207,366.6269905,91.19566672,256.4125115,264.8066555,106.612041,54.26962599,129.782823,,
652.4464374,356.7981778,161.9363266,125.5670683,157.4479115,121.4176584,104.999927,238.4714873,159.4973996,125.6154274,177.2696247,212.1950198,254.8308876,353.3383618,435.3196968,337.5961811,409.4271292,433.1224984,577.9079379,299.1032686,750.5975246,1028.288699,[177][M+2]+,
652.7056332,19.93934901,100.799643,81.52089566,95.05527375,83.28963693,91.12439014,100.6692742,61.47190845,93.32031467,106.7296667,91.27889534,85.68072488,89.68880421,68.81399134,67.32252579,76.6793769,87.39217247,81.89136646,61.22852076,43.92795421,55.55407587,,
653.4390031,483.6442141,186.6899022,184.5225618,463.2587504,612.0737574,100.8691509,233.5726258,188.6560715,349.8847662,556.8948276,582.1482248,397.7656096,336.445574,242.9234249,137.1359785,1237.316987,574.0979065,255.8571352,251.6676973,214.5723154,91.74686671,,
654.2538523,139.2427561,1783.813584,938.2481837,542.8213743,1507.129534,2291.356948,938.2008664,903.4692474,1424.014167,910.4171304,1323.586478,2661.372633,60.506157,1777.201042,1518.747393,561.9099977,666.1872918,869.2309422,400.7003716,541.014062,650.4850278,,[M+H-CH2]+ 667.261
654.4457648,483.6442141,131.8499306,101.1690781,213.1039863,290.502557,340.7049991,284.1994282,154.3004102,88.60185466,263.0200778,282.8779521,193.2423943,172.6736053,113.9385097,81.12765005,553.357727,245.9359228,119.7425185,134.3321054,114.9978062,80.17897864,,
655.2621122,134.6724182,1468.376797,1548.791477,838.2438739,1505.554805,4028.722466,1184.951933,1449.570808,1479.599026,1388.921032,1582.989059,2432.218769,417.575452,2692.616307,3986.095548,953.6268079,1860.912347,1719.078835,828.3662255,1434.272667,1110.042367,[178][M]+,
656.2670448,132.682025,296.5880541,353.5028588,193.6292702,315.2604559,925.9456691,226.186475,358.2638774,321.6235126,353.8938123,296.6972067,545.7564115,141.2748525,608.2157267,909.3618537,222.2346344,441.1226253,395.5317472,196.0482785,344.3569907,297.1623642,[178][M+1]+,
656.7273856,20.68093363,127.4506392,113.3173095,127.9950554,130.3313699,127.4058524,103.6182218,107.9029121,111.6431707,95.78191725,107.7381174,99.06158983,126.8863683,103.4951707,89.49510298,98.86215007,85.23424641,90.98088721,76.25463148,60.99913215,82.42967925,,[2M+Na+K-H]+ 297.896
657.2344903,206.2775103,1609.333578,1994.865384,1163.66426,1250.610497,1560.90335,2553.494712,887.9173517,835.5910169,721.1245928,774.5486205,1054.864108,650.0504058,422.4792627,687.4308243,418.3332955,274.3825877,234.6329616,466.3244441,158.5843496,321.8922114,,
657.3093827,140.4375703,411.6275228,308.7673165,190.9858831,548.236818,637.9550666,233.2161594,358.1178037,377.4104279,204.9279686,375.2342988,970.4414199,113.551244,520.270659,648.0908528,179.593915,261.1888205,120.8024885,161.0745359,155.3917943,363.9977828,,
658.7208441,20.92600012,66.52677644,109.9076049,89.1472803,97.27841799,84.65621407,104.5698693,98.76562527,106.1207362,81.69849344,84.40152511,70.25129404,77.73476163,80.47242464,85.80358956,76.21525916,52.87667859,62.31713976,54.25035047,39.28716342,54.91751209,,[M+Na+K-H]+ 597.766
659.2950809,380.2631776,214.3857283,327.2368708,517.93566,829.9787171,284.2526486,359.2136685,375.9943739,167.2249037,953.4203743,1569.727405,683.1514537,1256.62776,336.521887,203.0570268,2190.988185,1101.784708,1241.167197,396.1532925,582.9019388,112.6760928,[179][M]+,[M+Na]+ 636.303
659.21153,133.341858,246.5287078,147.2100404,100.9207262,161.3952143,269.8736089,216.4242221,100.2371338,173.0241731,110.2811217,87.4891331,120.2298013,54.93652046,143.5659621,139.8044298,124.404212,118.8040563,174.9999135,145.6693508,123.1446714,103.3221009,,
659.4912649,455.6971975,309.2307448,218.7794509,208.4640961,189.9920219,385.1626831,447.9621093,325.8602991,252.1608219,217.7141493,238.9917601,168.6117012,218.6188613,205.2890778,172.0885132,222.5916266,179.4247803,195.1252064,160.8373985,194.3844554,219.6764001,,
660.2992842,380.4463616,99.28136395,144.0555744,209.9884493,327.3550335,102.3530274,160.2436673,170.6411822,86.81658342,380.146313,585.690943,284.2761309,463.9965681,114.1153598,92.23749062,751.5195402,422.7872901,494.5199001,178.3909692,240.0529789,59.40563121,[179][M+1]+,
660.4767941,269.6631176,210.61752,126.2204345,219.5290067,112.5618763,84.37174261,76.8374056,307.7681169,261.7205082,359.5835137,542.6016352,112.6097974,198.2117218,315.0365623,141.1010256,141.1936524,222.3054697,139.1174654,300.7676426,140.7840455,386.4723494,,[M+H+NH3]+ 642.447
660.6973857,20.79390877,96.58861782,88.59633101,64.45903702,117.4250125,75.02801813,89.12307206,53.52821498,78.52008261,58.34447697,63.62176877,79.47436563,37.81183349,49.03586439,65.09344765,52.94037695,61.12667502,57.52256121,40.39977348,41.38699968,50.33069216,,[M+H+HCOOH]+ 613.683
661.4568385,326.5408015,290.2247572,509.7718449,705.8803226,632.5244764,406.8113675,219.7453535,686.4773676,264.229488,440.2303533,516.8519489,470.8881663,988.0645592,757.9571321,466.583455,1052.153701,1244.372217,759.6325426,574.2419822,1080.15401,381.0039678,,[M+H]+ 660.447
661.5199007,437.5958435,524.9600025,210.5208221,135.5476497,154.2043856,1517.521045,3095.990226,704.2510525,136.5875859,208.7952912,159.542876,206.3262111,248.9880824,355.1910839,178.3614491,326.2180208,292.7990272,232.4660914,208.9711085,430.8666917,503.1062495,,
661.9491156,452.161931,242.5536496,206.6713495,230.456841,219.9859527,200.6115959,166.9399319,213.0479725,211.5077327,215.5780348,252.1463761,179.1276746,249.4717274,184.0148709,158.9519851,204.5150546,182.3246576,155.4800946,154.7002778,198.9161008,213.5802083,,
662.4707609,326.0402342,152.4340949,194.6885884,380.9886789,361.334272,231.122204,270.6571867,455.0088625,196.4769789,357.1838177,370.8660825,472.3718752,843.7080043,659.6790232,342.1497447,648.5600321,792.8842719,419.4874831,382.91518,639.1648272,212.393103,,
662.7512044,20.26584558,96.20814568,117.4367791,105.2452431,134.7025633,88.40732526,89.16434296,99.79679712,53.27271192,88.46039054,114.1486812,101.0437477,92.89909436,95.6880027,72.89131327,91.539327,72.37037213,71.18826591,67.35652131,50.9736899,48.29724044,,
663.2591472,137.2743237,958.8340736,2442.345259,1400.584162,896.3721247,1603.675168,1936.098765,928.4199414,1068.314003,1420.503033,1324.719082,284.9275134,52.70866916,1224.316189,1165.973848,1894.886595,2070.233046,3940.177817,1348.370417,2378.335155,1670.231021,[180][M]+,
663.4560618,541.9000623,1057.839521,1403.544581,1922.875634,1894.060263,293.6154289,372.7809397,470.3594294,1814.867847,1702.700195,1760.838078,1325.060859,2376.386377,1428.30296,1248.114958,2121.583981,1490.899436,1543.800276,908.0953408,937.4208113,306.5426959,[181][M]+,[M+H]+ 662.448
663.9695622,188.4988535,1303.494635,748.3891755,521.2007086,517.7907436,824.0036547,557.8911476,313.8192271,393.3456071,635.1731836,2576.310048,802.6040943,958.9590053,1762.704973,1101.45926,379.0034745,682.8869753,750.9058561,684.5907365,232.9608182,694.3585798,,
664.2601211,137.2267144,454.0379408,962.8574841,541.8155301,387.3189939,664.6645709,789.9388218,378.6054161,460.2069591,605.4642804,529.146903,158.2638822,40.2831106,614.3838439,480.3919235,745.3505214,800.1893087,1590.187385,574.8230345,985.2049274,654.6349148,[180][M+1]+,
664.4477036,375.4488517,191.848347,301.8161279,290.8101306,293.1516894,371.9783667,452.6615965,286.9969976,267.5710871,192.006741,510.736319,279.983804,478.8752427,487.5478884,376.0580755,463.7518852,555.835528,591.4223927,396.7707832,577.3062989,570.2095853,,
664.4571783,542.2168494,628.7029276,764.0106099,997.7495701,1025.341046,212.3559239,199.4274038,276.7088063,1022.42282,925.6405585,1020.938414,721.6878888,1242.240859,792.1142803,688.6325186,1037.270688,769.187827,794.1654863,521.5157741,568.2374589,212.7771397,[181][M+1]+,
665.2457262,222.5783412,127.9430912,427.0136526,543.7105185,375.6429923,206.3469798,2034.419437,875.8520002,640.1114229,780.5408196,211.7769698,550.7341468,245.312916,146.03702,180.6219917,1226.495669,606.6594445,940.1784338,1457.267353,963.9447948,1202.778864,[182][M]+,
665.2215089,140.2522504,288.8465031,346.3561984,239.8357033,304.6329211,340.4116274,335.0386023,233.8691314,276.6908718,278.8567294,254.0759316,206.6998562,48.75178678,276.7551524,224.2883839,223.8051659,231.6360209,318.0781386,175.5858521,240.0559389,184.3184738,,
665.4384794,269.6458974,103.231046,182.819044,311.1627624,136.5459931,120.8693521,114.030345,356.1748161,330.6505948,409.9524172,569.3048949,135.978763,270.0887848,369.9796555,140.2571561,160.6682082,224.9186704,208.5114994,108.6477105,184.5056626,234.4674979,,[M+Na]+ 642.447
665.4826648,542.3245034,401.1722689,342.3247582,266.5950168,338.4309342,238.691055,285.7036583,245.5932357,299.5386735,286.6212329,268.9414928,261.7765648,371.0235829,249.2173659,228.9072595,347.5113551,282.0765343,260.8223609,154.3254222,220.8755022,120.9137398,,
666.2574572,132.6088167,468.7391169,634.0787424,293.4731313,557.1092147,1323.920175,442.5958339,490.7574799,566.4179745,554.7114743,483.4367597,549.6907892,229.1240986,626.3496629,918.4769035,291.5260015,498.0675789,487.8671328,218.1212553,430.9841255,352.0648071,[183][M]+,
666.24898,222.9548409,85.53583102,186.1125704,252.5346919,150.5090771,91.28279618,783.7288354,362.8984879,138.4430851,352.3830408,95.56873696,272.1950102,112.9590863,68.04143008,111.1157805,463.0201099,174.321672,366.5002233,607.41584,355.2472235,461.8554827,[182][M+1]+,
666.3704206,447.2781845,374.7857393,520.0842032,568.8887399,1018.9791,434.328064,581.342055,658.4123371,329.0792963,955.8983895,1335.629575,1343.032885,2039.034914,1009.265814,202.458428,2137.250015,1679.397104,1494.036164,602.3350742,444.8696286,83.71183417,[184][M]+,[M+H-C2H4]+ 693.404
